price,Borough,property_type,Average Income,street_name,Average Rent,bedroom_number
"$279,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 1H,"$1,715 ",1.0
"$930,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Warwick Street,"$1,715 ",5.0
"$299,000",Brooklyn,CONDO,"$74,692 ",W End Ave APT 2D,"$1,715 ",1.0
"$939,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Autumn Avenue,"$1,715 ",4.0
"$844,000",Brooklyn,CONDO,"$74,692 ",Ford St APT 2,"$1,715 ",3.0
"$1,850,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Liberty Ave,"$1,715 ",
"$719,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Webers Ct,"$1,715 ",4.0
"$949,900",Brooklyn,MULTI_FAMILY,"$74,692 ",Chestnut Street,"$1,715 ",8.0
"$280,000",Brooklyn,CONDO,"$74,692 ",E 29th St APT 2G,"$1,715 ",2.0
"$929,999",Brooklyn,MULTI_FAMILY,"$74,692 ",Ridgewood Avenue,"$1,715 ",6.0
"$229,000",Brooklyn,CONDO,"$74,692 ",Shore Blvd APT 2B,"$1,715 ",0.0
"$805,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Barbey Street,"$1,715 ",7.0
"$1,450,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Avenue Y,"$1,715 ",6.0
"$1,100,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Shepherd Ave,"$1,715 ",6.0
"$1,799,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Avenue Z,"$1,715 ",
"$950,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Eldert Lane,"$1,715 ",4.0
"$275,000",Brooklyn,CONDO,"$74,692 ",Avenue S #3E,"$1,715 ",1.0
"$439,000",Brooklyn,CONDO,"$74,692 ",E 7th St #A2,"$1,715 ",2.0
"$938,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Lincoln Avenue,"$1,715 ",5.0
"$234,999",Brooklyn,CONDO,"$74,692 ",Avenue S,"$1,715 ",1.0
"$399,000",Brooklyn,CONDO,"$74,692 ",Emmons Ave APT 6B,"$1,715 ",1.0
"$949,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Hemlock St #A,"$1,715 ",5.0
"$375,000",Brooklyn,CONDO,"$74,692 ",Avenue S #4A,"$1,715 ",2.0
"$599,999",Brooklyn,SINGLE_FAMILY,"$74,692 ",Dooley St,"$1,715 ",3.0
"$890,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Cleveland Street,"$1,715 ",4.0
"$1,265,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 13th St,"$1,715 ",3.0
"$474,000",Brooklyn,CONDO,"$74,692 ",Corbin Pl APT 2H,"$1,715 ",2.0
"$650,000",Brooklyn,MULTI_FAMILY,"$74,692 ",(undisclosed Address),"$1,715 ",4.0
"$1,250,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",W 6th St,"$1,715 ",3.0
"$857,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Margaret Ct,"$1,715 ",4.0
"$1,250,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Avenue W,"$1,715 ",12.0
"$259,000",Brooklyn,CONDO,"$74,692 ",E 21st St APT 1B,"$1,715 ",1.0
"$548,000",Brooklyn,CONDO,"$74,692 ",Kings Hwy APT 3A,"$1,715 ",1.0
"$215,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Brighton 3 St #3-B,"$1,715 ",1.0
"$1,290,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",E 4th St,"$1,715 ",3.0
"$795,000",Brooklyn,CONDO,"$74,692 ",Guider Ave APT 3A,"$1,715 ",2.0
"$1,099,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 2nd St,"$1,715 ",7.0
"$675,000",Brooklyn,CONDO,"$74,692 ",Emmons Ave #326-327,"$1,715 ",3.0
"$899,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Van Sicklen St,"$1,715 ",3.0
"$675,000",Brooklyn,CONDO,"$74,692 ",Emmons Ave #326,"$1,715 ",3.0
"$1,398,000",Brooklyn,APARTMENT,"$74,692 ",Avenue T #4,"$1,715 ",7.0
"$439,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",E 7th St APT 2,"$1,715 ",2.0
"$1,999,999",Brooklyn,MULTI_FAMILY,"$74,692 ",W 9th St,"$1,715 ",
"$998,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Ford St,"$1,715 ",6.0
"$339,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 4A,"$1,715 ",2.0
"$3,995,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Oriental Blvd,"$1,715 ",5.0
"$1,100,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 5th St,"$1,715 ",5.0
"$2,250,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Avenue X,"$1,715 ",5.0
"$399,000",Brooklyn,CONDO,"$74,692 ",W 2nd St APT 4H,"$1,715 ",3.0
"$489,000",Brooklyn,CONDO,"$74,692 ",Brightwater Ct APT 3C,"$1,715 ",2.0
"$1,088,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 5th St,"$1,715 ",2.0
"$498,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Brighton 4th Ct,"$1,715 ",4.0
"$779,000",Brooklyn,CONDO,"$74,692 ",Avenue W #1C,"$1,715 ",2.0
"$299,000",Brooklyn,CONDO,"$74,692 ",E 21st St APT 5C,"$1,715 ",1.0
"$899,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Village Rd E,"$1,715 ",2.0
"$285,000",Brooklyn,CONDO,"$74,692 ",Voorhies Ave APT 5K,"$1,715 ",2.0
"$1,199,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 4th St,"$1,715 ",4.0
"$1,799,000",Brooklyn,CONDO,"$74,692 ",Oceana Dr E #2A,"$1,715 ",3.0
"$1,650,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Avenue P,"$1,715 ",6.0
"$229,000",Brooklyn,CONDO,"$74,692 ",E 28th St APT 3A,"$1,715 ",1.0
"$1,299,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Avenue S,"$1,715 ",
"$249,000",Brooklyn,CONDO,"$74,692 ",Avenue X APT 1D,"$1,715 ",1.0
"$1,299,999",Brooklyn,MULTI_FAMILY,"$74,692 ",Crescent St,"$1,715 ",8.0
"$438,000",Brooklyn,CONDO,"$74,692 ",Kings Hwy #4B,"$1,715 ",1.0
"$535,000",Brooklyn,CONDO,"$74,692 ",Seacoast Ter APT 5V,"$1,715 ",2.0
"$989,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Weldon Street,"$1,715 ",7.0
"$560,000",Brooklyn,APARTMENT,"$74,692 ",Avenue P #101,"$1,715 ",1.0
"$725,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Drew Street,"$1,715 ",4.0
"$299,000",Brooklyn,CONDO,"$74,692 ",Coyle St APT 202,"$1,715 ",1.0
"$3,100,000",Brooklyn,MULTI_FAMILY,"$74,692 ",West St,"$1,715 ",
"$1,100,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Arlington Ave,"$1,715 ",6.0
"$195,000",Brooklyn,CONDO,"$74,692 ",E 19th St APT D4,"$1,715 ",1.0
"$1,088,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 1st St,"$1,715 ",5.0
"$899,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Crescent St,"$1,715 ",4.0
"$1,250,000",Brooklyn,MULTI_FAMILY,"$74,692 ",E 28th St,"$1,715 ",3.0
"$269,000",Brooklyn,CONDO,"$74,692 ",E 7th St FLOOR 4,"$1,715 ",1.0
"$800,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Forbell Street,"$1,715 ",5.0
"$988,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Avenue V,"$1,715 ",5.0
"$599,999",Brooklyn,SINGLE_FAMILY,"$74,692 ",Crescent St,"$1,715 ",3.0
"$779,999",Brooklyn,SINGLE_FAMILY,"$74,692 ",Hale Ave,"$1,715 ",0.0
"$559,000",Brooklyn,CONDO,"$74,692 ",W 7th St APT 2B,"$1,715 ",2.0
"$545,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Linwood St,"$1,715 ",
"$1,395,000",Brooklyn,APARTMENT,"$74,692 ",Highlawn Ave FLOOR 1,"$1,715 ",3.0
"$649,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Crystal Street,"$1,715 ",5.0
"$4,225,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Kings Hwy,"$1,715 ",
"$949,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Hemlock St,"$1,715 ",5.0
"$618,000",Brooklyn,CONDO,"$74,692 ",W 11th St #101,"$1,715 ",1.0
"$750,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Grant Ave,"$1,715 ",5.0
"$565,600",Brooklyn,CONDO,"$74,692 ",W 11th St #303,"$1,715 ",1.0
"$899,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Pine Street,"$1,715 ",4.0
"$610,000",Brooklyn,CONDO,"$74,692 ",W 11th St #103,"$1,715 ",1.0
"$490,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Crescent Street,"$1,715 ",4.0
"$560,000",Brooklyn,CONDO,"$74,692 ",W 11th St #102,"$1,715 ",1.0
"$285,000",Brooklyn,LOT,"$74,692 ",Linwood Street,"$1,715 ",
"$505,000",Brooklyn,CONDO,"$74,692 ",W 11th St #202,"$1,715 ",2.0
"$599,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Linwood St,"$1,715 ",4.0
"$530,000",Brooklyn,CONDO,"$74,692 ",W 11th St #302,"$1,715 ",2.0
"$629,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Autumn Avenue,"$1,715 ",6.0
"$392,800",Brooklyn,CONDO,"$74,692 ",W 11th St #301,"$1,715 ",1.0
"$1,100,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Liberty Ave,"$1,715 ",
"$1,049,999",Brooklyn,SINGLE_FAMILY,"$74,692 ",W 4th St,"$1,715 ",5.0
"$638,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Glenmore Ave,"$1,715 ",6.0
"$299,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 3I,"$1,715 ",1.0
"$920,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 7th St,"$1,715 ",3.0
"$219,000",Brooklyn,CONDO,"$74,692 ",Batchelder St APT 5B,"$1,715 ",2.0
"$1,300,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Brighton 11 St,"$1,715 ",4.0
"$759,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",E 21st St,"$1,715 ",3.0
"$415,000",Brooklyn,CONDO,"$74,692 ",E 13th St APT B13,"$1,715 ",2.0
"$449,000",Brooklyn,CONDO,"$74,692 ",E 13th St APT B9,"$1,715 ",2.0
"$375,000",Brooklyn,CONDO,"$74,692 ",Avenue Z APT B15,"$1,715 ",1.0
"$399,000",Brooklyn,CONDO,"$74,692 ",Brighton 1st Rd APT 7H,"$1,715 ",1.0
"$1,125,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",E 11th St,"$1,715 ",6.0
"$356,000",Brooklyn,CONDO,"$74,692 ",Avenue Z #23F,"$1,715 ",1.0
"$369,000",Brooklyn,CONDO,"$74,692 ",Brighton Beach Ave APT 4D,"$1,715 ",1.0
"$1,180,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Avenue X,"$1,715 ",
"$225,000",Brooklyn,CONDO,"$74,692 ",E 28th St APT 1B,"$1,715 ",2.0
"$399,000",Brooklyn,CONDO,"$74,692 ",Brighton 1 Rd #7H,"$1,715 ",1.0
"$599,000",Brooklyn,CONDO,"$74,692 ",E 26th St APT 2B,"$1,715 ",1.0
"$2,400,000",Brooklyn,LOT,"$74,692 ",E 2nd St,"$1,715 ",
"$538,000",Brooklyn,CONDO,"$74,692 ",Guider Ave FLOOR 2,"$1,715 ",2.0
"$1,489,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",W 10th St,"$1,715 ",4.0
"$650,000",Brooklyn,CONDO,"$74,692 ",Guider Ave APT 8,"$1,715 ",2.0
"$718,000",Brooklyn,CONDO,"$74,692 ",Quentin Rd #B402,"$1,715 ",3.0
"$2,800,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",W End Ave,"$1,715 ",6.0
"$1,599,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Gravesend Neck Rd,"$1,715 ",4.0
"$759,900",Brooklyn,MULTI_FAMILY,"$74,692 ",Ford St,"$1,715 ",3.0
"$1,700,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Kings Hwy #1,"$1,715 ",2.0
"$1,395,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Highlawn Ave,"$1,715 ",
"$2,370,000",Brooklyn,CONDO,"$74,692 ",Oceana Dr E PENTHOUSE 1C,"$1,715 ",3.0
"$549,999",Brooklyn,SINGLE_FAMILY,"$74,692 ",Canda Ave,"$1,715 ",2.0
"$1,499,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 12th St,"$1,715 ",4.0
"$279,000",Brooklyn,CONDO,"$74,692 ",Banner Ave #2R,"$1,715 ",1.0
"$489,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 3L,"$1,715 ",2.0
"$1,198,000",Brooklyn,MULTI_FAMILY,"$74,692 ",E 2nd St,"$1,715 ",
"$285,000",Brooklyn,CONDO,"$74,692 ",Voorhies Ave APT 4E,"$1,715 ",2.0
"$1,199,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Lake Street,"$1,715 ",6.0
"$428,880",Brooklyn,TOWNHOUSE,"$74,692 ",Batchelder St #2C,"$1,715 ",1.0
"$5,500,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Ocean Pkwy,"$1,715 ",5.0
"$819,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Berriman St,"$1,715 ",
"$1,375,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Brighton 13 St #2,"$1,715 ",3.0
"$2,100,000",Brooklyn,MULTI_FAMILY,"$74,692 ",E 7th St,"$1,715 ",6.0
"$975,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Cox Pl,"$1,715 ",11.0
"$645,000",Brooklyn,CONDO,"$74,692 ",Bedford Ave #2D,"$1,715 ",2.0
"$1,999,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Lake St,"$1,715 ",5.0
"$700,000",Brooklyn,LOT,"$74,692 ",Fulton St,"$1,715 ",
"$264,000",Brooklyn,CONDO,"$74,692 ",E 29th St APT 1J,"$1,715 ",2.0
"$529,000",Brooklyn,CONDO,"$74,692 ",Avenue Z APT 1B,"$1,715 ",2.0
"$95,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",FULTON Street,"$1,715 ",0.0
"$615,000",Brooklyn,CONDO,"$74,692 ",W End Ave #6A,"$1,715 ",1.0
"$189,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 1D,"$1,715 ",0.0
"$1,190,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Ridgewood Ave,"$1,715 ",8.0
"$1,350,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Brighton 13th St,"$1,715 ",
"$1,500,000",Brooklyn,MULTI_FAMILY,"$74,692 ",E 2nd St,"$1,715 ",
"$649,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Richmond Street,"$1,715 ",4.0
"$849,000",Brooklyn,CONDO,"$74,692 ",Guider Ave APT 5A,"$1,715 ",3.0
"$1,488,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Avenue V,"$1,715 ",8.0
"$809,100",Brooklyn,MULTI_FAMILY,"$74,692 ",Fountain Avenue,"$1,715 ",5.0
"$400,000",Brooklyn,CONDO,"$74,692 ",E 26th St APT 2A,"$1,715 ",1.0
"$449,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 1E,"$1,715 ",2.0
"$1,175,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Liberty Avenue,"$1,715 ",8.0
"$970,000",Brooklyn,CONDO,"$74,692 ",Voorhies Ave #27D,"$1,715 ",2.0
"$1,100,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 10th St,"$1,715 ",4.0
"$819,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Logan Street,"$1,715 ",5.0
"$189,000",Brooklyn,CONDO,"$74,692 ",Emmons Ave APT 515,"$1,715 ",0.0
"$849,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Ashford St,"$1,715 ",7.0
"$1,100,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 10th St,"$1,715 ",8.0
"$630,000",Brooklyn,CONDO,"$74,692 ",Brighton 1 Rd #8A,"$1,715 ",2.0
"$849,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Ashford St #2,"$1,715 ",8.0
"$1,499,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 6th St,"$1,715 ",7.0
"$879,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",E 27th St,"$1,715 ",3.0
"$499,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Milford St,"$1,715 ",5.0
"$888,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",W 12th St,"$1,715 ",3.0
"$1,599,900",Brooklyn,SINGLE_FAMILY,"$74,692 ",Oxford St,"$1,715 ",3.0
"$1,635,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Van Sicklen St,"$1,715 ",8.0
"$6,000,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Hampton Ave,"$1,715 ",12.0
"$1,290,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 12th St,"$1,715 ",
"$3,900,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Exeter St,"$1,715 ",5.0
"$595,000",Brooklyn,CONDO,"$74,692 ",W 6th St APT 7B,"$1,715 ",1.0
"$550,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 5E,"$1,715 ",2.0
"$595,000",Brooklyn,CONDO,"$74,692 ",W 6th St APT 3B,"$1,715 ",1.0
"$2,200,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Amherst St,"$1,715 ",6.0
"$758,000",Brooklyn,CONDO,"$74,692 ",W 6th St APT 4A,"$1,715 ",3.0
"$1,098,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Shore Pkwy,"$1,715 ",3.0
"$758,000",Brooklyn,CONDO,"$74,692 ",W 6th St APT 6C,"$1,715 ",2.0
"$750,000",Brooklyn,CONDO,"$74,692 ",W 6th St APT 2C,"$1,715 ",2.0
"$750,000",Brooklyn,CONDO,"$74,692 ",W 6th St APT 2A,"$1,715 ",3.0
"$219,000",Brooklyn,CONDO,"$74,692 ",E 7th St APT 7C,"$1,715 ",0.0
"$865,000",Brooklyn,TOWNHOUSE,"$74,692 ",Van Sicklen St,"$1,715 ",3.0
"$1,399,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",86th St,"$1,715 ",
"$439,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 3C,"$1,715 ",2.0
"$1,199,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",W 7th St,"$1,715 ",4.0
"$799,000",Brooklyn,LOT,"$74,692 ",Stillwell Ave,"$1,715 ",
"$435,000",Brooklyn,CONDO,"$74,692 ",W 2nd St APT 6B,"$1,715 ",3.0
"$4,995,000",Brooklyn,LOT,"$74,692 ",Stillwell Ave,"$1,715 ",
"$299,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 6D,"$1,715 ",1.0
"$1,350,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 2nd St,"$1,715 ",5.0
"$499,000",Brooklyn,CONDO,"$74,692 ",Avenue Z APT 3P,"$1,715 ",2.0
"$1,420,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",E 11th St,"$1,715 ",3.0
"$1,219,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Corbin Pl #2,"$1,715 ",4.0
"$1,288,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Brighton 6th Street,"$1,715 ",7.0
"$435,000",Brooklyn,APARTMENT,"$74,692 ",W End Ave APT 2C,"$1,715 ",2.0
"$1,219,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Corbin Pl,"$1,715 ",
"$1,025,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Lake St,"$1,715 ",4.0
"$399,000",Brooklyn,CONDO,"$74,692 ",Homecrest Ave APT 2L,"$1,715 ",2.0
"$1,069,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Avenue S,"$1,715 ",
"$280,000",Brooklyn,CONDO,"$74,692 ",Avenue X APT 5F,"$1,715 ",2.0
"$968,000",Brooklyn,MULTI_FAMILY,"$74,692 ",E 1st St,"$1,715 ",
"$339,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Ocean Pkwy APT 3F,"$1,715 ",2.0
"$699,000",Brooklyn,CONDO,"$74,692 ",Coney Island Ave APT 2C,"$1,715 ",3.0
"$299,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 6B,"$1,715 ",2.0
"$959,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Ford St,"$1,715 ",1.0
"$1,388,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Avenue U,"$1,715 ",
"$1,650,000",Brooklyn,LOT,"$74,692 ",Falmouth St,"$1,715 ",
"$1,180,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 12th St,"$1,715 ",4.0
"$369,000",Brooklyn,CONDO,"$74,692 ",E 13th St APT A1,"$1,715 ",1.0
"$1,350,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Avenue T,"$1,715 ",
"$749,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Brigham St,"$1,715 ",4.0
"$1,499,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",W 2nd St,"$1,715 ",5.0
"$1,189,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Brighton 7 St,"$1,715 ",9.0
"$290,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT E9,"$1,715 ",1.0
"$215,000",Brooklyn,CONDO,"$74,692 ",Nostrand Ave APT L6,"$1,715 ",0.0
"$999,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 5th St,"$1,715 ",6.0
"$2,470,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Oriental Blvd,"$1,715 ",4.0
"$1,699,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 4th St,"$1,715 ",6.0
"$739,000",Brooklyn,CONDO,"$74,692 ",E 26th St #109,"$1,715 ",2.0
"$1,200,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",W 8th St,"$1,715 ",3.0
"$275,000",Brooklyn,CONDO,"$74,692 ",Nostrand Ave APT 4F,"$1,715 ",1.0
"$1,050,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Stillwell Ave,"$1,715 ",4.0
"$877,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Ocean View Ave,"$1,715 ",4.0
"$680,000",Brooklyn,CONDO,"$74,692 ",W 7th St APT 2A,"$1,715 ",3.0
"$1,750,000",Brooklyn,CONDO,"$74,692 ",Emmons Ave #5H,"$1,715 ",3.0
"$1,329,000",Brooklyn,MULTI_FAMILY,"$74,692 ",West St,"$1,715 ",4.0
"$450,000",Brooklyn,CONDO,"$74,692 ",Homecrest Ave APT 5V,"$1,715 ",2.0
"$1,397,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Coney Island Ave,"$1,715 ",8.0
"$799,000",Brooklyn,CONDO,"$74,692 ",Ocean View Ave UNIT 4,"$1,715 ",3.0
"$1,875,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 6th St #A,"$1,715 ",8.0
"$749,000",Brooklyn,CONDO,"$74,692 ",Brighton 1 Rd #6K,"$1,715 ",2.0
"$1,888,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 1st St,"$1,715 ",
"$310,000",Brooklyn,CONDO,"$74,692 ",Brighton Beach Ave #N3,"$1,715 ",1.0
"$329,000",Brooklyn,CONDO,"$74,692 ",Avenue S #3CC,"$1,715 ",2.0
"$305,000",Brooklyn,APARTMENT,"$74,692 ",Brighton Beach Ave APT 3N,"$1,715 ",1.0
"$1,698,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 5th St,"$1,715 ",6.0
"$499,000",Brooklyn,CONDO,"$74,692 ",Coyle St APT 210,"$1,715 ",2.0
"$175,000",Brooklyn,CONDO,"$74,692 ",Avenue S #5C,"$1,715 ",1.0
"$210,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Homecrest Ave APT 1H,"$1,715 ",0.0
"$1,899,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",W 1st St,"$1,715 ",3.0
"$385,000",Brooklyn,CONDO,"$74,692 ",Emmons Ave APT 426,"$1,715 ",1.0
"$598,000",Brooklyn,CONDO,"$74,692 ",Quentin Rd APT 2C,"$1,715 ",2.0
"$495,000",Brooklyn,CONDO,"$74,692 ",Brightwater Ave APT 7B,"$1,715 ",1.0
"$1,199,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 3rd St,"$1,715 ",5.0
"$999,999",Brooklyn,SINGLE_FAMILY,"$74,692 ",E 29th St,"$1,715 ",3.0
"$880,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 8th St,"$1,715 ",
"$232,000",Brooklyn,CONDO,"$74,692 ",Shore Pkwy APT 5F,"$1,715 ",2.0
"$219,900",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 2I,"$1,715 ",1.0
"$249,000",Brooklyn,CONDO,"$74,692 ",Homecrest Ave APT 1C,"$1,715 ",1.0
"$329,000",Brooklyn,CONDO,"$74,692 ",Avenue S #3C,"$1,715 ",2.0
"$1,195,000",Brooklyn,CONDO,"$74,692 ",W End Ave APT 3K,"$1,715 ",2.0
"$995,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Avenue U #1,"$1,715 ",2.0
"$729,000",Brooklyn,CONDO,"$74,692 ",Guider Ave APT 9,"$1,715 ",3.0
"$995,000",Brooklyn,SINGLE_FAMILY,"$74,692 ",Avenue U,"$1,715 ",
"$349,000",Brooklyn,CONDO,"$74,692 ",Brighton 2 St #2B,"$1,715 ",1.0
"$895,000",Brooklyn,CONDO,"$74,692 ",E 11th St APT 4B,"$1,715 ",3.0
"$1,490,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Stillwell Ave,"$1,715 ",7.0
"$3,200,000",Brooklyn,MULTI_FAMILY,"$74,692 ",E 8th St,"$1,715 ",
"$519,000",Brooklyn,CONDO,"$74,692 ",Brighton 1st Rd APT 8A,"$1,715 ",1.0
"$649,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 4A,"$1,715 ",3.0
"$1,349,000",Brooklyn,MULTI_FAMILY,"$74,692 ",W 12th St,"$1,715 ",7.0
"$289,000",Brooklyn,CONDO,"$74,692 ",W End Ave APT 1S,"$1,715 ",1.0
"$1,199,000",Brooklyn,MULTI_FAMILY,"$74,692 ",E 2nd Street,"$1,715 ",5.0
"$3,875,000",Brooklyn,CONDO,"$74,692 ",Avenue U APT 306,"$1,715 ",3.0
"$499,000",Brooklyn,CONDO,"$74,692 ",Ocean Pkwy APT 4H,"$1,715 ",3.0
"$699,000",Brooklyn,MULTI_FAMILY,"$74,692 ",Stillwell Ave,"$1,715 ",4.0
"$4,450,000",Brooklyn,MULTI_FAMILY,"$74,692 ",E 2nd St,"$1,715 ",
